Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","47.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","102","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","7.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","7.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2847","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","97.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","638","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","46.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","46.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2474","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","56.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","307","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","22.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","20.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2883","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","74.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","61.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","246","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","13.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","17.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2620","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","65.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","56.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","294","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2623","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","56.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","154","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","158","Niger","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","9.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2565","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","58.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","59.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","7.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","4.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3449","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","116.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","139.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1100","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","64.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","85.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2854","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","111.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","758","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","54.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3228","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","96.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","120.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","968","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","55.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","78.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2951","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","79.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","582","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","40.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","221","Oman","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","36.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2156","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","44.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","154","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.48","Fc","Donnée calculée"
